Type	ID	Name	Comment
12	49	Transparent Leather	"Expensive, transparent leather that is best put to use for lewd purposes."
12	50	Patterned Leather	"Leather with a natural pattern that even artists would admire."
12	51	Tough Cloth	"Seems useless because of its coarseness, but it does make a handy cleaning cloth."
12	52	Cotton	"Soft cloth used to make clothing and underwear."
12	53	Linen	"Excelling in absorption and ventilation, this cloth makes good summer clothing."
12	54	Felt	"A cloth made of lightly stretched fibers that, although durable, isn't suited for making normal clothing."
12	55	Silk	"A sleek, soft cloth with beautiful colors that is popular among women."
12	56	Wool	"It's soft and great at keeping someone warm."
12	57	Denim	"Fabric made out of blue paper. Although it seems that it can be easily torn, it's actually very durable and feels nice when worn."
12	58	Plain Weave	"Strong and practical fabric."
12	59	Twill	"Although relatively weak, twill rarely wrinkles, is soft and has a nice texture."
12	60	Lace	"Decorative cloth made of countless interwoven fibers that allow air to flow freely through them."
12	61	Low Essence	"Material to which Mana has been artificially added."
12	62	Essence	"Material infused with Mana from an eminent Muse."
12	63	Low Ether	"Material infused with Mana from a Mage."
12	64	Ether	"Material infused with Mana from a Mage, and amplified with an Eye of Moth."
12	65	High Ether	"Material infused with Mana from a Mage, and amplified with an Eye of Moth and a Lizard's Tongue."
12	66	Elixir	"Juice from a mysterious fruit that is said to restore one's youth."
12	67	Hime	"Material that can only be seen by pure virgins. Some tribes use it to determine the presence of virginity."
12	68	Low Enthiric	"Water containing strong Mana. It is very clear, transparent and cool."
12	69	Enthiric	"It is said that an Enthiric is cold enough to freeze your hand if you touch it."
12	70	Hermes	"Water that is mysteriously hot as fire, but turns to crystal once it is sprinkled on the ground."
12	71	1st Grade Talisman	"Material used to refine 1st grade weapons."
12	72	2nd Grade Talisman	"Material used to refine 2nd grade weapons."
12	73	3rd Grade Talisman	"Material used to refine 3rd grade weapons."
12	74	4th Grade Talisman	"Material used to refine 4th grade weapons."
12	75	5th Grade Talisman	"Material used to refine 5th grade weapons."
12	76	6th Grade Talisman	"Material used to refine 6th grade weapons."
12	77	7th Grade Talisman	"Material used to refine 7th grade weapons."
12	78	8th Grade Talisman	"Material used to refine 8th grade weapons."
12	79	9th Grade Talisman	"Material used to refine 9th grade weapons."
12	80	10th Grade Talisman	"Material used to refine 10th grade weapons."
12	81	1st Grade Bindrune	"Material used to refine 1st grade subweapons."
12	82	2nd Grade Bindrune	"Material used to refine 2nd grade subweapons."
12	83	3rd Grade Bindrune	"Material used to refine 3rd grade subweapons."
12	84	4th Grade Bindrune	"Material used to refine 4th grade subweapons."
12	85	5th Grade Bindrune	"Material used to refine 5th grade subweapons."
12	86	6th Grade Bindrune	"Material used to refine 6th grade subweapons."
12	87	7th Grade Bindrune	"Material used to refine 7th grade subweapons."
12	88	8th Grade Bindrune	"Material used to refine 8th grade subweapons."
12	89	9th Grade Bindrune	"Material used to refine 9th grade subweapons."
12	90	10th Grade Bindrune	"Material used to refine 10th grade subweapons."
12	91	Ink	"Black fluid that is emitted from squids."
12	92	Distilled Water	"Water that has been distilled and purified."
12	93	Oil	"Sticky, flammable fluid that can be found deep underground."
12	94	Rubber Sap	"Rubber sap that has been extracted from trees."
12	95	Glue	"Adhesive material that is used to connect things, such as paper, together."
12	96	Alcohol	"A flammable liquid that easily evaporates."
12	97	Dyes	"Collected pigment that has been extracted from plants."
12	98	Coal	"Coal found in a mine that can be used to create fire."
12	99	Broken Metal Fragment	"It's basically scrap, but this fragment might be used to make something."
12	100	Gunpowder	"A dangerous substance used to make explosives. You should only trust experts to handle gunpowder."
12	101	Thick Iron Piece	"Incredibly durable iron that can be used in manufacturing."
12	102	Sharp Iron Piece	"Sharp as a knife, it's important to be careful when using this material to manufacture something."
12	111	Iron Thread	"Thread made of thinly pressed iron."
12	112	Silver Thread	"Thread made of thinly pressed silver."
12	113	Gold Thread	"Thread made of thinly pressed gold."
12	114	Platinum Thread	"Thread made of thinly pressed platinum."
12	115	Precious Platinum Thread	"Thread made of thinly pressed platinum that has been purified for 1,000 days."
12	116	Netil	"Brown material that is thought to be made by rain water collecting in a place where animals or plants have died. "
12	117	Metil	"Gray material that is thought to be made by rain water collecting in a place where animals or plants have died. "
12	118	Etil	"Blue material that is thought to be made by rain water collecting in a place where animals or plants have died. "
12	119	Petil	"Red material that is thought to be made by rain water collecting in a place where animals or plants have died. "
12	120	Setil	"Golden material that is thought to be made by rain water collecting in a place where animals or plants have died. "
12	121	Crystal Stone	"A blue stone containing the energy of water."
12	122	Wind Stone	"A green stone containing the energy of the wind."
12	123	Earth Stone	"A yellow stone containing the energy of the earth."
12	124	Fire Stone	"A red stone containing the energy of fire."
12	125	Light Stone	"A transparent stone containing the energy of light."
12	126	Lesian	"A thin and transparent object in the shape of a disk."
12	127	Misian	"A thin and black object in the shape of a disk."
12	128	Hersian	"A thin and white object in the shape of a disk."
12	129	Jilsian	"A thin and golden object in the shape of a disk."
12	130	Lusian	"A thin, disk shaped object tinted with all the colors of the rainbow."
12	131	Ancient Copper Coin	"Ancient coin made of copper."
12	132	Ancient Silver Coin	"Ancient coin made of silver."
12	133	Ancient Gold Coin	"Ancient coin made of gold."
12	134	Ancient Tablet1	"Ancient tablet that describes the secrets of ancient alchemy (1)."
12	135	Ancient Tablet2	"Ancient tablet that describes the secrets of ancient alchemy (2)."
12	136	Ancient Tablet3	"Ancient tablet that describes the secrets of ancient alchemy (3)."
12	137	Ancient Tablet4	"Ancient tablet that describes the secrets of ancient alchemy (4)."
12	138	Ancient Tablet5	"Ancient tablet that describes the secrets of ancient alchemy (5)."
12	142	Coin of Eucar Tribe	"An ancient form of currency used by the Eucar tribe."
12	143	Ocarina Pieces	"If you collected all the pieces, could you restore the Ocarina to its original form?"
12	144	Ice Key Fragment	"If you collect enough Ice Key fragments???"
12	146	Rusty Bell	"Instrument with a beautiful sound that was used by musicians in the past."
12	147	Colorful Paper	"Multi-purpose paper decorated with the colors of the rainbow."
12	148	Match	"Handy for smokers as it's convenient to carry and easy to light."
12	149	Ripped Book	"A novel that's so old and ripped apart, you can't read it."
12	151	Black Hearts	"When an eons old star is destroyed, it results in this ore that possesses a mysterious power."
12	152	Green Hearts	"When an eons old star is destroyed, it results in this ore that possesses a mysterious power."
12	153	Blue Hearts	"When an eons old star is destroyed, it results in this ore that possesses a mysterious power."
12	154	Pink Hearts	"When an eons old star is destroyed, it results in this ore that possesses a mysterious power."
12	155	Red Hearts	"When an eons old star is destroyed, it results in this ore that possesses a mysterious power."
12	156	Golden Hearts	"When an eons old star is destroyed, it results in this ore that possesses a mysterious power."
12	157	White Hearts	"When an eons old star is destroyed, it results in this ore that possesses a mysterious power."
12	161	Green Crystal	"Crystal used as a material for Emerald and Peridot."
12	162	Blue Crystal	"Crystal used as a material for Sapphire and Topaz."
12	163	Red Crystal	"Crystal used as a material for Ruby and Garnet."
12	164	White Crystal	"Crystal used as a material for Diamond."
12	171	Thin Insect Shell	"The thin, brittle shell of an insect."
12	172	Thick Insect Shell	"The tough shell of an insect."
12	173	Limpid Skin	"A transparent shell that you can see through."
12	174	Sticky Husk	"Husk coated in sticky, disgusting mucus."
12	175	Insect Feeler	"An insect's sensory organ."
12	176	Insect Leg	"An insect's leg."
12	177	Insect Wing	"A wing ripped off an insect."
12	178	Sticky Liquid	"A generically sticky fluid."
12	179	Weed Root	"The tangled root of some weed."
12	180	Weed Stem	"A dried up stem from some weed."
12	181	Pollen	"Pollen that causes sneezing and wheezing to those with allergies."
12	182	Thin Leaf	"A thin, delicate leaf."
12	183	Thick Leaf	"A thick, stout leaf."
12	184	Plant Seed	"A seed from a plant."
12	185	White Animal Tail Fur	"White fur taken from the tail of an animal."
12	186	Red Animal Tail Fur	"Red fur taken from the tail of an animal."
12	187	Black Animal Tail Fur	"Black fur taken from the tail of an animal."
12	188	Animal Tail Fur	"Fur taken from the tail of an animal."
12	189	Predator Claw	"A very sharp claw taken from a predatory animal."
12	190	Bark	"It's a dried up piece of bark."
12	191	Animal Leg Bone	"A sturdy bone taken from an animal's leg that looks like it could be used as a weapon."
12	192	Animal Backbone	"Hard and pointed bones taken from an animal's spine."
12	193	Frozen Animal Fur	"Frozen fur taken from an animal."
12	194	Ice Shard	"A shard of ice that sparkles in the light."
12	195	Broken Horn	"A broken animal's horn that tapers at the ends."
12	196	Bird Feather	"Feather from a bird's wing."
12	197	Nymph Powder	"Powder taken from a nymph."
12	198	Little Angel Feather	"Feather taken from a baby angel."
12	199	Little Devil Feather	"Feather taken from a baby devil."
12	200	Dragon Scale	"A tough scale from a dragon."
12	201	Steam Oil	"PAT material"
12	202	Steam Heat	"PAT material"
12	203	Steam Viper	"PAT material"
12	204	Mana Metal	"PAT material"
12	205	Mana Oil	"PAT material"
12	206	Mana Heat	"PAT material"
12	207	Mana Generator	"PAT material"
12	208	Mana Crystal	"PAT material"
12	209	Mana Article	"PAT material"
12	210	Mana Load	"PAT material"
12	211	Wooden Cart Schematic	"Intricate construction plans for a Wooden Cart."
12	212	Sporty Cart Schematic	"Intricate construction plans for a Sporty Cart."
12	221	Cart Engine Schematic	"Intricate construction plans for a Cart Engine."
12	226	Woodstock Schematic	"Intricate construction plans for a Woodstock Class Castle Gear."
12	227	Lifman Schematic	"Intricate construction plans for a Lifman Class Castle Gear."
12	231	Castle Gear Engine Schematic	"Intricate construction plans for a Castle Gear Engine."
12	235	Castle Gear Arm Schematic	"Intricate construction plans for Castle Gear Arms."
12	241	Aqua Blade	"Blade that is filled with the spirit of the water element."
12	242	Metal Blade	"Blade that filled with the spirit of the metal element."
12	243	Earth Blade	"Balde that is filled with the vigor of the earth element."
12	244	Flame Blade	"Blade that is filled with the spirit of fire."
12	245	Timber Blade	"Blade that is filled with the soul the soul of the forest."
12	246	Soil Blade	"Blade that is imbued with primal earthern energies."
12	247	Air Blade	"Blade that is imbued with air from the heavens."
12	248	Ocean Blade	"Blade that is imbued with the spirit of the ocean."
12	249	Beam Blade	"Blade that is imbued with the power of light."
12	250	Dark Blade	"Blade that contains the power of darkness."
12	261	Wolf Claw	"A giant wolf's claw that's widely used to make accessories."
12	262	Yeti Charm	"A charm that certifies one as a warrior of the Yeti tribe."
12	263	Ruper Crest	"The special symbol of the Ruper Clan."
